id;lat;long;modo
50668.0;-40.081766131999984;-64.63569999999999;tren
51428.0;52.672533868000016;55.69049999999999;tren
51554.0;48.498433868000006;-89.1524;tren
51593.0;51.16463386800001;52.9871;tren
51773.0;-15.017666131999988;12.645500000000029;tren
52297.0;11.630889799999975;108.9605547;tren
52542.0;17.13673386800002;75.00009999999997;tren
52605.0;39.41953386799997;121.6273;tren
54241.0;37.51173386800002;34.073699999999974;tren
54319.0;49.17183386800002;-57.114300000000014;tren
54354.0;52.54493386799999;62.54950000000002;tren
55178.0;-20.420366132000023;-63.307000000000016;tren
55484.0;36.62973386800002;101.7659;tren
56051.0;-35.426366132;-71.64980000000003;tren
56057.0;21.970733868000025;-105.1465;tren
56122.0;50.559833868;58.30029999999999;tren
56161.0;52.577733868;78.89249999999998;tren
56922.0;-20.33796613200002;-70.00459999999998;tren
57957.0;23.03133386799999;81.83870000000002;tren
58353.0;35.00013386799998;8.249900000000025;tren
58859.0;30.63033386799998;114.2899;tren
58890.0;28.687933868000016;106.79450000000004;tren
60367.0;5.215833868000004;96.7115;tren
60552.0;48.354333868000026;-54.17860000000002;tren
60581.0;53.52393386799997;143.0353;tren
62193.0;68.44283386799998;17.441899999999976;tren
62313.0;41.204733868000005;32.629099999999994;tren
63235.0;19.10243386799999;-72.69529999999997;tren
63429.0;64.16653386799999;54.82990000000001;tren
63866.0;65.219933868;-164.6296;tren
63933.0;39.70773386799999;2.920500000000004;tren
64205.0;15.57553386799998;-86.30779999999999;tren
64224.0;-37.07866613200002;-56.99939999999998;tren
64315.0;17.705333868000025;102.76870000000002;tren
64874.0;39.08233386799998;8.447099999999978;tren
65289.0;-30.491466132000028;-64.26679999999999;tren
65962.0;-16.294966132000013;179.48209999999995;tren
66060.0;-20.929666132000023;-54.95240000000001;tren
66885.0;-12.55209100000002;16.339291000000003;tren
68025.0;16.765333868000027;94.73450000000004;tren
68040.0;17.731833868000024;83.28949999999998;tren
68168.0;61.03043386799999;-149.7773;tren
68426.0;-20.72576613199999;29.00009999999997;tren
68695.0;8.954433868000024;-82.125;tren
68732.0;-29.999966132;-70.82369999999997;tren
68899.0;-31.56016613200001;147.17290000000003;tren
68956.0;31.899433868000017;107.9465;tren
69217.0;39.99993386800003;-114.75580000000002;tren
70554.0;-17.642366132000006;-71.334;tren
70632.0;51.47383386799999;75.70670000000001;tren
71023.0;41.677133868;-108.7774;tren
71135.0;-20.871566132;55.4665;tren
71450.0;26.392733868;-100.3874;tren
71482.0;-19.94646613200001;-56.90589999999997;tren
71596.0;51.932133868;116.65250000000005;tren
71691.0;28.45253386799999;69.59890000000001;tren
73057.0;11.09613386799998;7.701099999999997;tren
73098.0;61.48573386800001;21.757900000000006;tren
73376.0;17.939133868;-76.28109999999998;tren
73459.0;48.33333386800001;55.000099999999975;tren
74289.0;-25.811666132000028;-62.81889999999999;tren
75808.0;54.522233868;-128.56310000000002;tren
75821.0;2.678533867999988;32.02620000000002;tren
76140.0;-27.559066132;-55.76909999999998;tren
76172.0;28.612933868000027;-105.99939999999998;tren
76238.0;49.75203386800001;72.82389999999998;tren
76372.0;14.443433868;100.7287;tren
77268.0;66.96713386800002;30.36790000000002;tren
77303.0;27.838533868000013;112.7319;tren
77956.0;-31.558766132000017;-68.2996;tren
78177.0;13.646533868000006;79.51089999999999;tren
78216.0;47.11753386800001;51.960500000000025;tren
79471.0;-29.73006613199999;31.01510000000001;tren
79823.0;-28.507066131999977;-60.0;tren
79972.0;-25.757666132;118.6155;tren
80403.0;35.17313386799998;-2.9383000000000266;tren
80408.0;34.757533868;10.765499999999976;tren
80430.0;6.813733867999986;-10.338599999999984;tren
80825.0;47.54493386799999;-68.63940000000002;tren
80939.0;21.99333386799998;84.22410000000002;tren
80941.0;26.943933867999988;94.7437;tren
82142.0;39.062333868;-108.56529999999998;tren
82357.0;41.37193386799999;26.63810000000001;tren
82574.0;32.67233386800001;52.12009999999998;tren
82659.0;37.527233868;45.84289999999999;tren
82767.0;-35.61716613200002;174.27970000000005;tren
82770.0;56.151533868;69.41250000000002;tren
82835.0;12.770033867999985;103.4409;tren
83419.0;-11.642540999999994;27.54631999999998;tren
83680.0;33.31193386799998;106.1703;tren
83691.0;-27.19286613200001;151.26369999999997;tren
84002.0;43.669633868000005;-116.67669999999998;tren
84155.0;41.128433868;-7.114399999999989;tren
84173.0;40.695633868000016;21.691899999999976;tren
84398.0;25.726333867999983;-108.3424;tren
84442.0;54.30693386799999;59.41210000000001;tren
85375.0;38.29513386799999;39.67509999999999;tren
85506.0;69.39613386799999;30.805499999999995;tren
85701.0;46.179033867999976;-103.4081;tren
85887.0;41.006733868000026;100.21589999999998;tren
85979.0;3.714733867999996;10.452499999999986;tren
86269.0;61.492133868;34.73860000000002;tren
86438.0;55.187933868000016;83.88589999999999;tren
88114.0;42.84733386800002;73.46499999999997;tren
88285.0;11.654933868;78.14249999999998;tren
89047.0;-21.920766131999983;-50.53379999999999;tren
89073.0;37.334833867999976;59.62560000000002;tren
89701.0;43.98573386800001;23.052700000000016;tren
89957.0;-34.62916613200002;-58.90839999999997;tren
90003.0;43.64213386799997;51.499900000000025;tren
90073.0;53.973333868;123.88469999999997;tren
90168.0;17.971533867999995;79.59539999999998;tren
90174.0;-37.66306613199998;175.53150000000005;tren
90473.0;50.68043386800002;-120.344;tren
90552.0;-16.199566131999973;24.987900000000025;tren
90566.0;0.2339338680000082;25.3141;tren
90752.0;41.46543386799999;2.064700000000016;tren
90883.0;-39.03026613200001;-67.58080000000001;tren
90946.0;52.25783386799998;43.78750000000002;tren
91046.0;-34.16246613200002;135.55629999999996;tren
91078.0;-22.687966131999985;117.7817;tren
91089.0;5.43513386799998;118.41909999999996;tren
91352.0;35.41863386799997;-113.78680000000004;tren
92052.0;2.833833868;111.9114;tren
92471.0;-18.347766132000004;29.89530000000002;tren
92725.0;-4.150869999999998;12.913307999999972;tren
93293.0;43.206133868;-123.3467;tren
93372.0;58.076133868;-94.1438;tren
93376.0;36.70993386800001;4.038099999999986;tren
93644.0;10.95956512700002;106.855757556;tren
93726.0;-40.295266132;-73.08510000000001;tren
93900.0;-36.10786613200003;143.72090000000003;tren
93931.0;15.000133867999978;102.56529999999998;tren
93939.0;22.279933868;73.21609999999998;tren
93952.0;24.167133868000008;96.33370000000002;tren
94249.0;43.75153386800002;-103.6098;tren
94340.0;-5.007366132000016;32.81849999999997;tren
94637.0;15.146533868000006;76.91770000000002;tren
94674.0;46.917333868000014;79.65629999999999;tren
94855.0;8.42403386799998;78.0333;tren
94883.0;25.780233867999986;68.65750000000003;tren
94885.0;26.251233867999986;105.4293;tren
94908.0;26.730133868;108.0041;tren
95061.0;52.27003386799999;-9.691599999999994;tren
95279.0;28.08193386800002;30.76830000000001;tren
95587.0;-29.89356613199999;-50.27339999999998;tren
95593.0;-27.508566132;-65.46409999999997;tren
95655.0;42.43763386799998;68.79289999999997;tren
95844.0;25.553933868;113.00009999999996;tren
96171.0;57.24353386799999;87.53550000000001;tren
96178.0;35.688733867999986;-0.6313000000000102;tren
96549.0;46.822533868;75.22949999999997;tren
96705.0;23.734633868000003;106.89819999999996;tren
97047.0;1.35153386799999;9.522899999999993;tren
97341.0;22.934733868000023;-81.94959999999998;tren
97381.0;-31.24556613200002;-61.46890000000002;tren
97789.0;30.831333868;-93.29700000000004;tren
98168.0;0.3142338679999739;31.501100000000008;tren
98214.0;19.491533867999976;-99.05110000000002;tren
98275.0;41.548733868;52.57729999999998;tren
98325.0;46.183033868;-85.00029999999998;tren
98566.0;47.36183386800002;-91.62189999999998;tren
98655.0;32.75273386800001;-99.8827;tren
98826.0;55.095133868000005;-122.79539999999996;tren
98839.0;-26.957166132;24.760899999999992;tren
99070.0;-8.329294000000004;13.806386999999972;tren
99164.0;-33.126066132000005;-64.3392;tren
99223.0;54.41233386800002;42.84629999999999;tren
99313.0;61.920433867999975;46.571500000000015;tren
99710.0;-24.094866132;31.05970000000002;tren
99923.0;58.32353386800003;7.362900000000025;tren
100203.0;58.97883386799998;57.58589999999998;tren
100219.0;-23.473666132000005;150.39710000000002;tren
100221.0;67.57503386799999;64.1429;tren
100249.0;-7.049366131999989;107.8933;tren
100861.0;21.478971;109.072311;tren
100891.0;35.22963386800001;108.87509999999996;tren
100943.0;-29.779866131999995;-58.04320000000001;tren
100949.0;-8.41386613200001;-78.27420000000001;tren
100991.0;45.35463386800001;42.86450000000002;tren
101102.0;-20.017966132000023;148.1635;tren
101122.0;9.671333867999977;123.13649999999996;tren
101484.0;48.55653386799997;-109.6549;tren
101705.0;58.26983386799998;22.478400000000025;tren
101878.0;39.31373386799999;37.71089999999998;tren
101880.0;-22.91666613199999;-69.33670000000001;tren
101940.0;51.27753386799998;106.4989;tren
102008.0;-33.69816613199998;150.5381;tren
102009.0;64.54233386800001;34.77969999999999;tren
102046.0;21.270533867999973;95.4427;tren
102296.0;38.52253386799998;-118.58339999999998;tren
102415.0;47.74073386800001;-64.71629999999999;tren
102442.0;12.656133867999984;-7.965599999999995;tren
102451.0;2.880633868000018;24.35669999999999;tren
102482.0;62.674533868000026;25.298299999999983;tren
102789.0;-41.79066613200001;-70.21879999999999;tren
102808.0;36.06873386799998;49.7063;tren
102845.0;49.182333868;118.87189999999998;tren
102887.0;52.471633868000026;39.88470000000001;tren
102897.0;53.29933386800002;68.11790000000002;tren
102924.0;60.690933868;53.35989999999998;tren
102956.0;65.95393386799998;78.32889999999998;tren
102979.0;-26.93296613199999;146.0417;tren
103024.0;27.15213386800002;81.99329999999998;tren
103030.0;33.04213386800001;112.5475;tren
103046.0;33.483733868;133.30330000000004;tren
103231.0;45.00013386799998;-122.9975;tren
103345.0;32.052133868;-1.2350999999999883;tren
103394.0;51.68343386800001;-4.190200000000004;tren
103683.0;-27.588466132000008;-61.93720000000002;tren
103688.0;-21.770166131999986;-43.66050000000001;tren
103739.0;47.82033386799998;59.64010000000002;tren
103834.0;-41.57096613200002;147.1979;tren
103836.0;24.462233868;118.09910000000002;tren
103848.0;-38.16056613199999;145.91610000000003;tren
103943.0;62.428033868;29.999900000000025;tren
104136.0;41.82473386800001;-103.6483;tren
104213.0;52.924633868;-117.26350000000002;tren
104571.0;-4.35136613200001;-38.79469999999998;tren
104618.0;50.299533868000026;138.46590000000003;tren
104630.0;45.693433868;-120.0;tren
104751.0;12.388133868000011;99.92790000000002;tren
104771.0;20.72053386800001;86.12610000000001;tren
104845.0;49.66953386799997;-82.3664;tren
104982.0;35.41313386799999;-99.4325;tren
105114.0;7.439133867999999;8.390899999999988;tren
105158.0;41.45283386800003;-2.472199999999986;tren
105355.0;36.74543386800002;10.325199999999995;tren
105377.0;44.45033386799997;-90.8327;tren
105391.0;-46.635466131999976;-68.42110000000002;tren
105472.0;40.041833868000026;67.61599999999999;tren
105481.0;42.651333868;125.86210000000004;tren
105497.0;45.385933868;141.72050000000002;tren
105506.0;46.63563386800001;-115.8012;tren
105598.0;60.982733868000025;76.53969999999998;tren
105614.0;-17.546466131999978;177.72090000000003;tren
105978.0;44.40253386799998;-76.64409999999998;tren
106028.0;-26.71366613200001;27.10329999999999;tren
106032.0;-21.38986613200001;31.0163;tren
106357.0;17.100933868000027;-61.7903;tren
106360.0;-2.674166131999982;-44.30430000000001;tren
106377.0;47.91073386800002;106.7781;tren
106415.0;43.35903386799998;131.9756;tren
106420.0;47.58583386800001;133.43690000000004;tren
106560.0;22.606833868000024;88.29610000000002;tren
106567.0;17.11833386799998;106.8985;tren
106626.0;33.27303386800003;130.2097;tren
106920.0;42.604533867999976;-76.19479999999999;tren
107021.0;0.7011338679999994;34.18169999999998;tren
107031.0;43.607133868000005;-7.305499999999995;tren
107245.0;50.34213386800002;127.59490000000004;tren
107280.0;40.55043386800003;-75.97649999999999;tren
107294.0;18.520533867999973;-69.43650000000002;tren
107301.0;-25.337866131999988;-69.72289999999998;tren
107331.0;-23.965866131999974;-46.3485;tren
107336.0;0.6638338679999833;-78.18;tren
107345.0;42.01213386799998;121.6961;tren
107393.0;31.431233868;-103.47820000000002;tren
107485.0;21.835733867999977;76.32310000000001;tren
107506.0;-6.848966131999987;111.76209999999998;tren
107517.0;34.73683386800002;113.69370000000004;tren
107617.0;29.593333868;-97.9251;tren
107667.0;65.82493386800002;21.70569999999998;tren
107729.0;34.92073386800001;-95.3227;tren
107735.0;33.36013386799999;-93.30419999999998;tren
107902.0;-23.72066613200002;17.433299999999974;tren
108233.0;37.885933868;30.55450000000002;tren
108282.0;47.935933868000006;67.46449999999999;tren
108334.0;57.05833386799998;44.8965;tren
108345.0;58.06733386799999;64.98110000000003;tren
108446.0;23.717733867999986;109.2323;tren
108461.0;29.492133868;104.9221;tren
108573.0;29.163533868;-82.12889999999999;tren
108638.0;35.544633868000005;-108.86450000000002;tren
108804.0;-33.89816613199997;25.090100000000007;tren
108813.0;3.3868000002712506e-05;37.06290000000001;tren
109049.0;-10.743785000000004;25.502083000000027;tren
109080.0;6.482733868000025;79.9889;tren
109145.0;-21.978966131999982;-46.80099999999999;tren
109188.0;48.25013386799998;46.72230000000002;tren
109207.0;48.63413386799999;-93.8662;tren
109215.0;46.160533868000016;-60.310400000000016;tren
109223.0;52.79393386800001;126.52890000000002;tren
109224.0;5.758533867999972;13.295299999999996;tren
109258.0;59.79213386800001;31.04289999999997;tren
109261.0;61.283333868;56.8757;tren
109279.0;55.71003386799998;52.33049999999997;tren
109329.0;-17.518166131999976;145.60630000000003;tren
109345.0;24.957133868000028;84.02249999999998;tren
109352.0;22.126533868000024;104.41430000000004;tren
109354.0;24.60383386799998;103.04430000000002;tren
109381.0;31.621933867999985;74.90570000000002;tren
109573.0;34.256733868000026;-78.00189999999998;tren
109623.0;37.13233386799999;-78.52690000000001;tren
109670.0;-21.286066131999974;15.998100000000022;tren
109786.0;40.77443386800002;14.650699999999972;tren
109800.0;43.12963386799999;19.79000000000002;tren
109802.0;44.93953386800001;26.060299999999984;tren
109837.0;53.199333868;-6.099100000000021;tren
110011.0;35.00013386799998;126.66510000000004;tren
110143.0;52.64143386799998;90.05869999999999;tren
110187.0;59.187033868000015;61.67529999999999;tren
110205.0;14.079533868;120.6843;tren
110218.0;-20.64846613200001;116.7251;tren
110245.0;27.62043386800002;78.13470000000001;tren
110285.0;31.092333868000026;121.36389999999994;tren
110362.0;47.97383386799999;-102.4807;tren
110608.0;52.91433386800003;-66.88810000000001;tren
110615.0;-34.07256613200002;18.820699999999988;tren
110670.0;36.697033868000005;-6.115700000000004;tren
110677.0;37.461533868;14.93349999999998;tren
110778.0;34.09303386800002;-82.59519999999998;tren
110920.0;14.964433868000016;-89.55079999999998;tren
111007.0;40.79793386799997;141.1535;tren
111029.0;45.888533868000025;-109.0;tren
111034.0;46.50533386799998;-87.98259999999999;tren
111097.0;59.46003386799998;48.6565;tren
111135.0;-30.547866132000024;130.95270000000005;tren
111170.0;24.21173386800001;91.69349999999996;tren
111188.0;35.984933867999985;129.23469999999998;tren
111218.0;39.997533868000005;116.50570000000003;tren
111320.0;56.089733868;8.260499999999979;tren
111557.0;52.464433868000015;-102.6352;tren
111860.0;60.839933868;39.94389999999999;tren
111905.0;43.250333867999984;143.5525;tren
111942.0;41.124833868;72.09870000000001;tren
111994.0;37.74533386799999;67.51409999999998;tren
112019.0;52.54273386800003;103.9119;tren
112026.0;56.56613386800001;39.99900000000002;tren
112046.0;56.02803386800002;63.82650000000001;tren
112070.0;-29.488866132;152.98929999999996;tren
112074.0;-23.538966131999985;148.17470000000003;tren
112088.0;26.936233867999988;75.76929999999999;tren
112123.0;39.66023386799998;106.7953;tren
112163.0;29.16433386800003;-100.39620000000002;tren
112357.0;43.63063386800002;-112.91199999999998;tren
112471.0;44.791033868;4.795700000000011;tren
112505.0;31.346633868000023;-109.54309999999998;tren
112644.0;59.267233868000005;11.161099999999976;tren
112708.0;38.75303386799999;125.43910000000004;tren
112748.0;41.28993386799999;-72.88310000000001;tren
112756.0;-35.626866131999975;-61.34739999999999;tren
112761.0;-3.8013661319999983;-41.67669999999998;tren
112789.0;-19.551366132;-65.44900000000001;tren
112843.0;49.76283386799997;83.9921;tren
112844.0;48.76233386799999;121.87570000000004;tren
112845.0;47.907433868;129.30470000000005;tren
112852.0;49.12203386800002;142.14369999999997;tren
112865.0;46.482733868000025;-80.84210000000002;tren
112878.0;47.64433386799999;31.303499999999985;tren
112920.0;-34.39706613200002;141.33569999999995;tren
112961.0;16.235433867999973;80.53590000000003;tren
112968.0;21.10073386800002;106.4975;tren
112972.0;-34.90816613200002;138.57010000000002;tren
112995.0;32.00733386799999;118.79949999999997;tren
112999.0;29.75483386799999;75.85210000000001;tren
113162.0;54.61613386800002;-1.0921999999999912;tren
113234.0;37.401333868;-97.63690000000004;tren
113272.0;36.40443386800001;-82.99810000000002;tren
113354.0;45.66213386800001;-68.72460000000001;tren
113470.0;48.07853386800002;13.878499999999974;tren
113481.0;47.17683386800002;24.186500000000024;tren
113546.0;55.704533868;21.17270000000002;tren
113601.0;39.48173386799999;-0.3528999999999769;tren
113676.0;21.729333868000023;-77.6028;tren
113706.0;12.635333867999975;-87.13260000000002;tren
113716.0;-36.91036613199998;-73.02659999999997;tren
113755.0;50.418133867999984;80.24990000000003;tren
113780.0;46.69673386800002;48.245900000000006;tren
113805.0;41.31053386799999;-96.33960000000002;tren
113836.0;-34.74796613199999;146.54430000000002;tren
113854.0;63.177133868;41.96789999999999;tren
113856.0;56.492633867999984;103.9817;tren
113901.0;22.313733867999986;70.78989999999999;tren
113922.0;34.31613386800001;117.9679;tren
113952.0;36.21773386799998;136.22770000000003;tren
113953.0;28.311533868000023;109.71210000000002;tren
114013.0;50.723533868;33.476699999999994;tren
114028.0;-19.97836613200002;-43.41160000000002;tren
114085.0;45.846633868000026;1.279100000000028;tren
114120.0;48.163333868;21.5897;tren
114154.0;31.500133867999978;-82.83879999999999;tren
114162.0;39.51553386799998;-121.5423;tren
114191.0;36.06473386800002;-90.96480000000004;tren
114279.0;40.467333868000026;-78.8227;tren
114540.0;47.357933867999975;-0.2024999999999863;tren
114632.0;-32.048666131999994;-52.09570000000002;tren
114638.0;22.341133867999982;-79.58100000000002;tren
114648.0;-25.44666613200002;-49.12130000000002;tren
114699.0;46.00703386800001;130.5285;tren
114723.0;51.37473386800002;-109.9756;tren
114761.0;53.166733868;48.1069;tren
114798.0;30.559533868000017;49.15469999999999;tren
114807.0;57.88783386799997;53.40010000000001;tren
114842.0;19.23903386799998;73.15190000000001;tren
114887.0;25.000633868000023;89.50080000000003;tren
114921.0;35.40013386800001;139.54269999999997;tren
114932.0;56.85843386800002;27.731299999999976;tren
115005.0;42.408333868;12.856299999999976;tren
115095.0;38.64253386799999;-100.0;tren
115100.0;40.00533386799998;-105.15449999999998;tren
115105.0;39.135033868;-89.82490000000001;tren
115146.0;42.399733868;-82.17559999999997;tren
115162.0;41.347433868;-88.84539999999998;tren
115221.0;-30.269266131999984;25.704700000000003;tren
115274.0;33.41433386800003;-111.94279999999998;tren
115360.0;45.34163386799997;36.66750000000002;tren
115541.0;20.339733868;-75.9511;tren
115552.0;23.588033868000025;-103.54860000000002;tren
115569.0;-33.52256613200001;-70.7552;tren
115606.0;35.19193386799998;43.2835;tren
115623.0;40.545433867999975;49.62810000000002;tren
115695.0;43.60953386800003;44.052700000000016;tren
115714.0;50.93033386799999;122.94550000000004;tren
115751.0;56.238933868;96.1415;tren
115754.0;55.81693386799998;125.00009999999996;tren
115769.0;-7.72636613200001;109.9203;tren
115775.0;-32.97976613200001;138.82770000000005;tren
115778.0;33.42753386800001;36.28129999999999;tren
115851.0;37.849933868;113.62490000000004;tren
115869.0;48.44153386800002;26.846900000000005;tren
115904.0;32.888633868;-6.908299999999997;tren
115910.0;47.05973386800002;-122.5165;tren
115934.0;53.14213386799997;18.00630000000001;tren
115972.0;45.553933868;21.2115;tren
116064.0;40.00013386799998;-83.84070000000003;tren
116099.0;41.35233386800002;-112.02820000000004;tren
116140.0;42.51643386799998;-70.96199999999999;tren
116145.0;49.96973386799999;36.1993;tren
116364.0;51.07013386800003;17.0693;tren
116403.0;48.33773386799999;3.0930999999999926;tren
116487.0;48.947033868000005;9.447299999999984;tren
116493.0;45.343333868;-97.7486;tren
116515.0;20.91313386799999;-100.7727;tren
116519.0;-8.273166131999972;-35.0;tren
116542.0;37.18313386800003;36.45890000000003;tren
116672.0;-31.37276613199998;118.86149999999998;tren
116725.0;31.825333867999973;104.7939;tren
116734.0;23.678933868;120.47469999999998;tren
116782.0;54.78873386800001;31.79910000000001;tren
116796.0;33.86873386799999;-117.9767;tren
116805.0;34.94973386800001;-85.7176;tren
116820.0;49.87193386799999;-97.64909999999998;tren
116828.0;51.089133867999976;6.337600000000009;tren
116862.0;55.66553386800001;-4.712499999999977;tren
116924.0;31.34963386800001;-89.2697;tren
116939.0;38.98393386800001;-93.56240000000004;tren
116970.0;38.17763386799999;-87.3075;tren
116983.0;35.853733868000006;-80.17070000000001;tren
117023.0;41.56953386800001;-93.68509999999998;tren
117055.0;53.29653386799998;-112.4414;tren
117073.0;45.43873386799999;-73.4588;tren
117078.0;50.177133868;-126.35610000000004;tren
117116.0;25.000133867999978;32.89409999999998;tren
117126.0;47.722433868;37.56389999999999;tren
117141.0;52.144733868;29.3467;tren
117207.0;45.13283386799998;10.369899999999973;tren
117265.0;60.73543386799997;17.098099999999988;tren
117268.0;51.160533868000016;13.691100000000006;tren
117273.0;52.79813386799998;23.70769999999999;tren
117332.0;51.839133867999976;1.1761000000000197;tren
117371.0;11.13923386800002;-74.21969999999999;tren
117491.0;7.348333867999997;-73.65010000000001;tren
117560.0;4.249333868000008;-76.13999999999999;tren
117621.0;-14.956566131999978;35.88659999999999;tren
